acc_x,acc_y,angle,speed
0.037872182444861,0.6632421687738811,86.7318688154544,6.283369679046918
0.0316531770545872,0.7606629227384939,87.61714726297556,6.359501801416304
0.0252422551958411,0.9739798047216662,88.5154199247662,6.4569324860825335
0.0097199147248783,0.9704608796405706,89.42615773443933,6.553983441546919
6.037225825458519e-17,0.9859537998485556,90.0,6.652578821531774
6.358609515464429e-17,1.0384397395055522,90.0,6.7564227954823295
6.335175292012157e-17,1.0346126403829992,90.0,6.859884059520629
6.724553096839666e-17,1.0982028616775974,90.0,6.969704345688389
6.568278938712332e-17,1.0726813548666314,90.0,7.076972481175052
6.796129997637534e-17,1.1098922566684966,90.0,7.187961706841902
7.44381800818802e-17,1.2156677359334456,90.0,7.3095284804352465
7.292499595023273e-17,1.190955563694054,90.0,7.428624036804652
7.300491872255684e-17,1.1922608016186498,90.0,7.547850116966517
7.541840443018921e-17,1.23167601438551,90.0,7.671017718405068
7.565826730391732e-17,1.235593272388309,90.0,7.794577045643899
7.68738404226894e-17,1.2554450879422865,90.0,7.920121554438127
8.059249288974102e-17,1.316175291453057,90.0,8.051739083583433
8.125985457800405e-17,1.3270741349192328,90.0,8.184446497075356
8.131161090743066e-17,1.3279193799231417,90.0,8.31723843506767
8.008312897859598e-17,1.307856747502267,90.0,8.448024109817897
8.326056086774328e-17,1.3597481482124074,90.0,8.583998924639138
7.957316588383435e-17,1.2995284181404188,90.0,8.71395176645318
7.92123230826782e-17,1.2936354079858603,90.0,8.843315307251766
7.70113237125419e-17,1.257690360455932,90.0,8.969084343297359
7.884022391926804e-17,1.2875585674850851,90.0,9.097840200045868
8.4031490935345e-17,1.3723383916709864,90.0,9.235074039212966
7.585478570873002e-17,1.2388026614946137,90.0,9.358954305362428
7.30447154233646e-17,1.192910731065009,90.0,9.478245378468928
7.08615042466401e-17,1.1572561867793496,90.0,9.593970997146863
7.219921485362755e-17,1.17910265888737,90.0,9.7118812630356
7.668525995210659e-17,1.25236533513986,90.0,9.837117796549586
7.764813337964417e-17,1.2680902515518078,90.0,9.963926821704767
8.072233817642653e-17,1.3182958259088018,90.0,10.095756404295647
8.279778220728264e-17,1.3521903991408737,90.0,10.230975444209736
8.487360998310715e-17,1.386091239403875,90.0,10.369584568150122
8.58259067556475e-17,1.401643425931507,90.0,10.509748910743273
8.436937036237282e-17,1.377856381466298,90.0,10.647534548889904
8.688239258821025e-17,1.4188971489363489,90.0,10.789424263783538
8.475596561813132e-17,1.3841699611209002,90.0,10.927841259895628
7.958968351038879e-17,1.2997981714532258,90.0,11.05782107704095
7.61209417693068e-17,1.2431493198251964,90.0,11.18213600902347
7.519440252388369e-17,1.2280177856380623,90.0,11.304937787587276
7.158900605550107e-17,1.1691371929497407,90.0,11.42185150688225
7.043756234573206e-17,1.150332690123772,90.0,11.536884775894627
6.873207337413934e-17,1.122479941514456,90.0,11.649132770046071
-7.98589419982259e-05,1.111130244060757,90.0041179513828,11.760245794739127
-0.0001797838471411,1.0304811944317165,90.0099961606451,11.863293915750608
-0.0002658303745845,0.956499009310034,90.0159236528106,11.958943820375591
-0.0003543226598708,0.9270368419108012,90.02189901316764,12.051647511337954
-0.0003867851037181,0.8942471598006739,90.0247819100086,12.141072235682753
-0.0003600637862607,0.8324674738387344,90.0247819100086,12.22431899085347
-0.0003381839711711,0.781881341351404,90.0247819100086,12.302507132302278
-0.0003060076400657,0.7074896638353688,90.0247819100086,12.373256105303629
-0.0002920965431878,0.6753272078361231,90.02478191000924,12.440788832404206
-0.0002797880621727,0.6468699997298959,90.02478191000924,12.505475838427976
-0.0002981317681202,0.6892806478972531,90.0247819100086,12.574403909665186
-0.0002924560912409,0.6761584829522017,90.0247819100086,12.642019764285148
-0.0002761209698932,0.6383916823962288,90.0247819100086,12.705858938496243
-0.0002394044877275,0.5535031756288092,90.0247819100086,12.76120926123656
-0.0002184391985301,0.5050314269911388,90.02478191000924,12.811712408659703
-0.000247460845749,0.5721294753598786,90.02478191000924,12.868925361547351
-0.0002510088936496,0.5803325621058792,90.02478191000924,12.926958623186334
-0.0002197992076854,0.5081757681711986,90.0247819100086,12.977776204756896
-0.0002217312037302,0.535963296032421,90.02370360345448,13.031372538946714
-0.0001649233089847,0.5488910998449829,90.01721545360539,13.086261651408908
-0.0001089201258384,0.5832349213204175,90.01070008535822,13.144585144558
-3.725301559684139e-05,0.5129630373090747,90.00416100266264,13.19588144842418
2.721341166704411e-17,0.4444287395515367,90.0,13.240324322379331
2.4953644714559045e-17,0.4075239445680623,90.0,13.28107671683614
2.729962410072438e-17,0.4458366954411907,90.0,13.32566038638026
2.6719581654258573e-17,0.4363638834129446,90.0,13.369296774721551
2.6529455929759132e-17,0.4332588946989446,90.0,13.412622664191447
2.6398990484027106e-17,0.4311282322773735,90.0,13.455735487419185
2.465818678390899e-17,0.4026987503838164,90.0,13.496005362457566
2.1509909699126042e-17,0.351283483762046,90.0,13.531133710833773
1.8233990945530048e-17,0.2977836704954484,90.0,13.560912077883316
1.867029009055788e-17,0.3049089762624923,90.0,13.591402975509563
1.723381084040464e-17,0.2814494898023412,90.0,13.6195479244898
1.8992124933827566e-17,0.3101649381201277,90.0,13.650564418301812
1.8095670875861398e-17,0.2955247323303389,90.0,13.680116891534846
1.9212522903160265e-17,0.3137643101102583,90.0,13.711493322545872
2.009159942971709e-17,0.3281207192752333,90.0,13.744305394473397
1.9056963057797923e-17,0.3112238250418997,90.0,13.775427776977583
1.9035467162198217e-17,0.3108727704257497,90.0,13.80651505402016
1.7178486871886733e-17,0.2805459808305066,90.0,13.83456965210321
1.3074946385300593e-17,0.2135300789485406,90.0,13.855922659998065
1.2638773052121079e-17,0.2064068278449049,90.0,13.876563342782555
9.795330379322432e-18,0.1599698849683406,90.0,13.89256033127939
7.474009104470453e-18,0.1220598316130683,90.0,13.904766314440696
1.2183601031812285e-18,0.0198973304634364,90.0,13.90675604748704
-2.3312938586830232e-18,-0.0380729180087868,90.0,13.90294875568616
-3.472335461321365e-18,-0.0567075415334272,90.0,13.897278001532818
-6.179590656978191e-19,-0.010092037412388,90.0,13.89626879779158
1.6623880577031896e-18,0.0271488572682443,90.0,13.898983683518404
-4.262208823653479e-18,-0.0696071524723862,90.0,13.892022968271164
2.5222701601535226e-18,0.0411917976988895,90.0,13.896142148041054
1.3650856171021589e-18,0.0222935399504997,90.0,13.898371502036104
1.7784798929126062e-18,0.029044780816001,90.0,13.901275980117704
-2.6024830377489e-18,-0.0425017734021082,90.0,13.897025802777494
-4.5091072467146925e-18,-0.0736393097153254,90.0,13.88966187180596
-1.4794953940474281e-18,-0.0241619934021386,90.0,13.887245672465747
-2.151164226906052e-18,-0.0351311778776342,90.0,13.883732554677984
-3.500718164471989e-18,-0.0571710662520708,90.0,13.878015448052777
-7.779137044861017e-18,-0.1270429490409341,90.0,13.865311153148683
-8.729337246877113e-18,-0.1425608959735136,90.0,13.851055063551332
-5.014968293087274e-18,-0.0819006475430939,90.0,13.842864998797022
-5.226231020110577e-18,-0.0853508297045202,90.0,13.83432991582657
-3.929893488834728e-18,-0.0641800311987239,90.0,13.827911912706698
-4.6058409201123225e-18,-0.0752190904890959,90.0,13.820390003657788
-3.4580017842532587e-18,-0.0564734548224166,90.0,13.814742658175549
-3.84354131077278e-18,-0.0627697931101245,90.0,13.808465678864534
-3.595444971674656e-18,-0.0587180724136615,90.0,13.802593871623168
2.8230002400069044e-18,0.0461030926136807,90.0,13.807204180884536
1.213496793851739e-18,0.0198179065947279,90.0,13.809185971544007
8.107278757044627e-19,0.0132401909884372,90.0,13.810509990642853
1.4762296041229172e-18,0.0241086590052042,90.0,13.812920856543371
2.823598529038469e-18,0.0461128634150576,90.0,13.81753214288488
3.650451040114324e-18,0.059616389683228,90.0,13.823493781853202
-5.233896219929746e-05,0.0261709059739653,90.1145851673282,13.826110877684204
-2.1613485706364703e-05,0.0108073312580604,90.1145851673282,13.82719161297124
-1.715879249293418e-06,0.0008579863376912,90.1145851673282,13.827277411776588
0.0001015732553438,-0.0786228709865791,90.07402064477984,13.819415118116783
-3.954766772960115e-18,-0.0645862427552756,90.0,13.812956493841256
-5.3606534778721734e-18,-0.0875461150366696,90.0,13.804201882337589
-8.796838578204958e-18,-0.1436632763720879,90.0,13.78983555470038
-5.8916903743551015e-18,-0.0962186056985103,90.0,13.780213694130529
-9.419191728146228e-18,-0.153827074625994,90.0,13.76483098666793
-1.1880229342176769e-17,-0.1940188689579436,90.0,13.745429099772135
-1.202691085134433e-17,-0.1964143597928469,90.0,13.72578766379285
-1.1931118501171508e-17,-0.1948499519939694,90.0,13.706302668593452
-6.422550665659302e-18,-0.1048882121789063,90.0,13.695813847375565
-6.546977390085906e-18,-0.1069202547974512,90.0,13.685121821895818
-7.453700523360576e-18,-0.1217281673140391,90.0,13.672949005164414
-7.84632932237617e-18,-0.1281402822077204,90.0,13.660134976943642
-1.0111398777620521e-17,-0.1651316736329278,90.0,13.643621809580347
-6.812619323923602e-18,-0.1112585168012003,90.0,13.632495957900227
-6.424849996085992e-18,-0.1049257630944566,90.0,13.622003381590783
-7.033354470238288e-18,-0.1148633953093281,90.0,13.61051704205985
-7.428195155057031e-18,-0.1213116330394825,90.0,13.598385878755902
-1.0683678109842827e-17,-0.174477704384337,90.0,13.580938108317469
-5.3109500375095335e-18,-0.0867343962554301,90.0,13.572264668691924
-1.3312261676278681e-17,-0.2174057317676769,90.0,13.550524095515158
-2.1888036448379378e-17,-0.3574587622099479,90.0,13.514778219294165
-2.958094860356979e-17,-0.4830935519394685,90.0,13.466468864100216
-3.92221450850984e-17,-0.6405462393304973,90.0,13.402414240167166
-3.479644310613852e-17,-0.568269041006193,90.0,13.345587336066547
-4.020818218943812e-17,-0.656649447292601,90.0,13.279922391337289
-4.71251160644824e-17,-0.7696115499961742,90.0,13.20296123633767
-5.218440774369506e-17,-0.8522360533670259,90.0,13.117737631000969
-5.697978348841441e-17,-0.9305504824425448,90.0,13.024682582756713
-5.694289101089581e-17,-0.9299479825618562,90.0,12.931687784500529
-5.93235401515543e-17,-0.9688269334939292,90.0,12.834805091151134
-5.859573448133238e-17,-0.9569409648909222,90.0,12.739110994662042
-6.231038552324456e-17,-1.017605820169987,90.0,12.637350412645045
-6.864179249526171e-17,-1.1210055428724883,90.0,12.525249858357794
-8.83922374758726e-17,-1.4435547871829613,90.0,12.380894379639498
-1.0024883464367151e-16,-1.6371877134447033,90.0,12.217175608295028
-1.0904171167432428e-16,-1.7807862928355078,90.0,12.039096979011475
-1.0404504488948255e-16,-1.6991845316040963,90.0,11.869178525851067
-1.0205647394195414e-16,-1.6667087034891992,90.0,11.702507655502147
0.0004392434053947,-1.6377894106183395,90.01536631788038,11.538728708550217
0.0032486294663159,-1.6244026714211055,90.11458520276216,11.376288116563073
0.0031675795660547,-1.5838755273229808,90.11458520276216,11.21790024709028
0.0030673392283396,-1.5337526450254482,90.11458520276216,11.064524675870723
0.0030655284915399,-1.5328472276101268,90.11458520276216,10.911239646573764
0.0009558740727465,-1.5106796535683005,90.03625357810041,10.76017165097574
-9.148994244745239e-17,-1.494144148519414,90.0,10.6107572361238
-9.533894982629071e-17,-1.5570032092954378,90.0,10.455056915194255
-9.846828134720712e-17,-1.6081090713790225,90.0,10.294246008056351
-1.018482074492314e-16,-1.6633074535472936,90.0,10.127915262701624
-1.0620928126956544e-16,-1.7345291939441232,90.0,9.954462343307211
-1.0889120419778867e-16,-1.7783283192117594,90.0,9.776629511386036
-1.1210210658214745e-16,-1.830766334590468,90.0,9.593552877926989
-1.1540804329340848e-16,-1.8847563783085877,90.0,9.40507724009613
-1.194723275946383e-16,-1.951131178031407,90.0,9.20996412229299
-1.1984962281894463e-16,-1.9572928766463704,90.0,9.014234834628352
-1.2152474573342463e-16,-1.9846497099087657,90.0,8.815769863637476
-1.231078231203018e-16,-2.010503325628488,90.0,8.614719531074627
-1.2274319514132874e-16,-2.0045484988290063,90.0,8.414264681191726
0.0017504342120161,-2.0516806194119144,90.04888308023219,8.209096544579571
0.0040798297489211,-2.0400253127686607,90.11458520276216,8.005093605342225
0.0038263597723806,-1.9132834632328672,90.11458520276216,7.813764876404058
0.003657389497383,-1.8287937518198716,90.11458520276216,7.630885135503286
0.0033621005263558,-1.681141273028022,90.11458520276216,7.462770672008968
0.0030673208729046,-1.5337434668110776,90.11458520276216,7.309396018612685
0.0027601823765914,-1.3801659046173618,90.11458520276216,7.17137915214793
0.0008091219356617,-1.2567000374236352,90.03688968269152,7.045709122358052
-7.021223988769335e-17,-1.1466528951298915,90.0,6.931043832845063
-6.063470316091646e-17,-0.9902398504308784,90.0,6.832019847801975
-4.9350154416089805e-17,-0.8059491838863142,90.0,6.751424929413344
0.011338914962913,-0.7162967075653309,90.9069114888568,6.679786284516789
0.020449672437451,-0.6067606338128269,91.93031077674196,6.619075770118726
0.027034438334009,-0.5251735275956844,92.94682255227552,6.5664888805983015
0.0340799218466751,-0.4927687018378904,93.95628082081356,6.517094302496644
0.0388287718794103,-0.4475259455304166,94.95874572292928,6.472173578387547
0.0322808168034882,-0.3094302172119714,95.9557474947568,6.441062630080344
0.0428579013534279,-0.2808003611494301,98.6779493190586,6.412657411804458
0.0504490535925899,-0.2324045533239666,102.24742870319147,6.388875699625959
0.0461255223540439,-0.1715350975545905,105.05073322001066,6.371112858213196
0.0422559110195331,-0.1310970300282114,107.86545282088515,6.357338972306049
0.0316587846658184,-0.0838703427769418,110.68016450840696,6.348374312221005
0.0290654106985927,-0.0628984275109351,114.8016941941597,6.341445379920552
0.0374412930763427,-0.0621082310575965,121.08323142054442,6.33419328864125
0.0350358209232332,-0.0458280458716909,127.39813326573056,6.3284246505557205
0.040381216157898,-0.0454307179510946,131.63238092236298,6.322346334381036
-0.0308181813633234,0.0305487633622035,135.25154283437,6.326685674475455
-0.0334445992926997,0.0284828205589269,139.5808944051554,6.331078637358113
-0.0762737486057271,0.0511437018672931,146.15703126953446,6.340261971701945
-0.0866682861303362,0.0446776829610903,152.72879987951734,6.350012606130299
-0.0621197423188915,0.025724760055736,157.50478653382046,6.356736165950581
-0.0272584019786613,0.0096052801136233,160.58862819987203,6.359626290315537
-0.0179813795865764,0.0052690870106373,163.667822702275,6.3615000386704725
0.0130033864029141,-0.0030365924533474,166.85566105667647,6.360164714920698
-0.0064378688721372,0.0010255465648951,170.94888489025482,6.360816619065274
-0.2015098112697068,0.0216692906087295,173.86230304187444,6.38108377530226
-0.3952136305000347,0.0349299223868874,174.94918658229875,6.420759197569827
-0.5788243645037284,0.040003183326521,176.04651257505537,6.478779702533107
-0.6994158724491044,0.034751494983836,177.15551508232622,6.548807570488468
-0.8346802873565181,0.0250990042540077,178.27762338590472,6.63231332730296
-0.9621486314240028,0.0098396766069073,179.41406943814852,6.728533221721256
-0.9343418429347278,-0.0005246164193935,180.0321705634432,6.82196742074287
-0.9835756524320785,-0.0005522603326318,180.03217056344255,6.920325001490297
-1.0335679668924749,-0.0005803301330141,180.0321705634432,7.023681814471798
-1.0592200343185152,-0.0005947333151737,180.0321705634432,7.12960383460026
-1.0808521729147205,-0.000606879378382,180.03217056344255,7.237689068929333
-0.974847204904668,-0.0005473594637339,180.0321705634432,7.335173804786431
-0.8109443630976737,-0.0004553309169486,180.03217056344255,7.416268253879211
-0.6613415791055166,-0.0003713315997244,180.0321705634432,7.482402422214568
-0.525612528244635,-0.0002951221382575,180.03217056344255,7.534963683324324
-0.4606441072457972,-0.0002586435189491,180.0321705634432,7.581028101310091
-0.5509400028966277,-0.0003093430673215,180.0321705634432,7.636122110284286
-0.419553038170729,-0.0002355716104236,180.03217056344255,7.678077420714823
-0.2812610668172675,-0.0001579231144406,180.0321705634432,7.706203531830101
-0.2136329949823701,-0.000119951148222,180.0321705634432,7.72756683469586
-0.0601643692761764,-3.378122924003981e-05,180.0321705634432,7.733583272571856
-0.1603871937079429,-9.005457254847531e-05,180.0321705634432,7.749621994470853
-0.1002481310630002,-5.628755253428275e-05,180.0321705634432,7.759646809157376
0.0061823718062751,3.471292423531433e-06,180.0321705634432,7.759028571879295
0.1034421102012675,5.808091532950173e-05,180.0321705634432,7.748684359228598
0.1759842558731109,9.881204709381764e-05,180.0321705634432,7.731085930867226
0.1653322519584934,9.283113529444838e-05,180.0321705634432,7.714552703065225
0.2050084768773835,0.0001151086338453,180.0321705634432,7.694051852145914
0.2829673837495209,0.000158881181219,180.0321705634432,7.665755109310513
0.3791934647587753,0.0002129104237848,180.0321705634432,7.627835756857364
0.4573010825240656,0.0002567664696948,180.0321705634432,7.582105641396467
0.3893650707207122,0.0002186216006304,180.0321705634432,7.543169128186788
0.4235585942604202,0.0002378206593277,180.0321705634432,7.500813262084142
0.4340464580533218,0.0002437094093519,180.0321705634432,7.457408609436884
0.4593163047092306,0.0002578979813092,180.0321705634432,7.411476971725704
0.5054517714314599,0.0002838022298901,180.0321705634432,7.360931786615062
0.3844005704127936,0.0002158341215087,180.03217056344255,7.322491723514431
0.3622404834882787,0.0002033916246436,180.0321705634432,7.2862676694555635
0.4061900002221949,0.0002280685009682,180.0321705634432,7.245648663030523
0.4431534304658399,0.0002488228132842,180.03217056344255,7.201333312998459
0.416975327119891,0.0002341242712645,180.0321705634432,7.159635773713639
0.3807118072516468,0.0002137629462401,180.0321705634432,7.121564586987269
0.3463519139570567,0.000194470473868,180.0321705634432,7.086929390131977
0.4195000920384298,0.0002355418821116,180.0321705634432,7.0449793743155045
0.462263943262607,0.000259553028223,180.0321705634432,6.998752972702523
0.4400273497194146,0.0002470675742402,180.0321705634432,6.954750230794378
0.418360430149253,0.0002349019821176,180.0321705634432,6.912914181184788
0.4095876355002157,0.0009515527697485,180.1331091441236,6.871955307102688
0.4218671535220656,0.0092910035804092,181.26165131833977,6.829758361956346
0.5035182524872064,0.0209643243463146,182.3841716443632,6.7793629124114645
0.4980568504681346,0.0304611896885819,183.49985418525443,6.7294641638925405
0.6504784407909346,0.0523966373766871,184.605284586764,6.6642056311522015
0.5557116253245531,0.0554791090156897,185.7011959199696,6.608358219210552
0.5396899383447894,0.0670052430499755,187.07734536505893,6.553974864022885
0.4802431918445771,0.0943388269466994,191.1136542845398,6.505032720875824
0.3786797174415261,0.0983079141138773,194.5531239557667,6.465909482975694
0.4819027784678967,0.1523801230230964,197.5472207311122,6.415367422294751
0.4611686092922602,0.1727082535125638,200.5309915259044,6.366122663484506
0.3984347755281062,0.1731693050410859,203.49092108383343,6.322678690535598
0.3341895271679864,0.1898011798022058,209.59418057024183,6.28424600549759
0.2998838197029803,0.2179424512696634,216.0080152616877,6.247174558616591
0.3183572578061273,0.2835683920737886,221.69221570157177,6.204540959591743
0.3033173963999398,0.3058594088343919,225.2390861525745,6.161465279570255
0.2655343708116413,0.3029466290490041,228.7652584146256,6.121180646999696
0.1926339832755958,0.2614902385612068,233.6217600129307,6.088702193160971
0.1416693212622968,0.2428610529112964,239.74349705123524,6.060586061206504
0.0941307661667204,0.2091982630893801,245.7741797985254,6.037646027549434
0.0647865168799507,0.1700971468750981,249.14918842882588,6.019444288032431
0.0226378481455747,0.0691086073513545,251.86280014247748,6.012172100068203
-0.0068278142037818,-0.0247425462867684,254.572923400879,6.014738834654315
-0.039073586930484,-0.1730209539457332,257.2742770901498,6.032476646159657
-0.0353070833642124,-0.2154796972334434,260.69458023954576,6.054311959314156
-0.0314681111315502,-0.2841178798132592,263.67983730573485,6.082897482161879
-0.0348938742145257,-0.3735015486726079,264.66271165529275,6.120410278554382
-0.0348213796815337,-0.4581555898131668,265.65368231579305,6.166357974139686
-0.0324013600952426,-0.5541498266428486,266.65370300840544,6.221867601998673
-0.0239013866267343,-0.5855747289933002,267.6626572871642,6.28047383370813
-0.0146251213214265,-0.6350343471012772,268.68068612939004,6.34399410733569
-0.0037922038747653,-0.7463563735018477,269.70888517192515,6.418630708080704
-0.0001015844642206,-0.8048537100667704,269.9927684236772,6.499116079728454
-0.0001112007840979,-0.8810438123846362,269.9927684236766,6.587220461668677
-0.0001148592740249,-0.9100300280755098,269.9927684236766,6.678223465201075
-0.0001231253459462,-0.9755221159887836,269.9927684236772,6.7757756775769655
-0.0001299206487157,-1.029361299834927,269.9927684236772,6.878711808380354
-0.0001353945433659,-1.0727309670602043,269.9927684236766,6.985984905940814
-0.000142854426354,-1.131835619972959,269.9927684236766,7.099168468839627
-0.0001454600089297,-1.1524796507198638,269.9927684236766,7.214416434829574
-0.0001503529452689,-1.191246385334822,269.9927684236766,7.333541074311895
-0.0001551211542325,-1.229024904951843,269.9927684236766,7.456443565786008
-0.0001542451651299,-1.2220844433959377,269.9927684236772,7.578652011099003
-0.0001605805766369,-1.2722799087685464,269.9927684236772,7.70588000298924
-0.0001617206183181,-1.2813124589009963,269.9927684236766,7.834011249899917
-0.0001668082169557,-1.321621503017479,269.9927684236772,7.966173401254348
-0.0001725866380808,-1.3674039334786114,269.9927684236766,8.102913795691359
-0.0001714756436299,-1.3586015244441054,269.9927684236766,8.238773949217908
-0.0001758491046508,-1.3932524561118238,269.9927684236766,8.378099195938828
-0.0001736501673182,-1.375830275626466,269.9927684236766,8.515682224597336
-0.0001720422622484,-1.3630908437589588,269.9927684236766,8.651991310058946
-0.0001744256148891,-1.381974146730018,269.9927684236766,8.790188725832703
-0.000176655450494,-1.3996411343460005,269.9927684236772,8.93015284038213
-0.0001749234229189,-1.3859182798674854,269.9927684236772,9.068744669472776
-0.0001779336779054,-1.4097685300077467,269.9927684236766,9.209721523596444
-0.0001796244062955,-1.4231641710424496,269.9927684236766,9.35203794183425
-0.0001814760631622,-1.4378348485177466,269.9927684236772,9.495821427831274
-0.0001836319295192,-1.4549157775427528,269.9927684236766,9.641313006744404
-0.000182974020843,-1.4497031671014642,269.9927684236766,9.78628332460925
-0.0001844557565809,-1.4614429594761928,269.9927684236772,9.932427621720922
-0.0001843283854432,-1.4604337978287456,269.9927684236766,10.078471002667046
-0.0001833949543777,-1.4530382234970023,269.9927684236766,10.223774826174104
-0.0001846505902357,-1.4629866263991882,269.9927684236766,10.370073489979305
-0.0001846168608184,-1.4627193882261722,269.9927684236766,10.516345429966991
-0.0001826594090037,-1.4472104976209803,269.9927684236772,10.661066480881804
-0.0001840998681817,-1.4586232556887433,269.9927684236772,10.806928807612486
-0.0001819532319537,-1.441615456731573,269.9927684236766,10.951090354433903
-0.000174095041288,-1.3793550120891054,269.9927684236766,11.089025856741484
-0.0001703534657354,-1.3497105089867023,269.9927684236766,11.22399690871521
-0.0001666581008788,-1.320432133340241,269.9927684236772,11.35604012310097
-0.0001636107102749,-1.2962876574743638,269.9927684236766,11.48566888988091
-0.000158751906091,-1.2577913520325092,269.9927684236772,11.611448026086004
-0.0001508383229487,-1.1950920326913037,269.9927684236766,11.730957230307036
-0.0001465562206117,-1.1611649359745575,269.9927684236772,11.84707372482937
-0.0001411163644489,-1.1180649554992532,269.9927684236766,11.958880221269844
-0.0001366497222857,-1.082675749641274,269.9927684236766,12.067147797096332
-0.000128675092638,-1.0194927589441576,269.9927684236766,12.169097073802783
-0.0001201504556531,-0.951952060115064,269.9927684236766,12.264292280572528
-0.0001176262862799,-0.9319530661718498,269.9927684236766,12.357487587932022
-0.0001099445360101,-0.8710905588587998,269.9927684236772,12.444596644511734
-0.0001063930193198,-0.8429518921201732,269.9927684236772,12.52889183439517
-0.0001024384394926,-0.8116197561476389,269.9927684236772,12.610053810656396
-9.707521625423249e-05,-0.7691269383620378,269.9927684236766,12.686966505105216
-9.063000771567034e-05,-0.7180615511729904,269.9927684236772,12.758772660794458
-8.582544402382923e-05,-0.6799949929828991,269.9927684236766,12.82677216063437
-8.149935703782437e-05,-0.6457194058482123,269.9927684236772,12.891344101733512
-7.790936138193401e-05,-0.6172758702649397,269.9927684236772,12.953071689251672
-7.425534397366073e-05,-0.5883250902878271,269.9927684236766,13.01190419874906
-6.869712703922062e-05,-0.5442873375633794,269.9927684236772,13.066332932938929
-6.63225939039454e-05,-0.525473911487127,269.9927684236766,13.118880324506186
-6.28873315314567e-05,-0.4982563277106155,269.9927684236766,13.168705957674112
-5.766401833444504e-05,-0.4568720172903618,269.9927684236772,13.214393159767052
-5.579740154825009e-05,-0.4420828124924797,269.9927684236772,13.258601441368423
-5.420665636001687e-05,-0.4294793383291082,269.9927684236766,13.301549375543418
-5.204965153564589e-05,-0.4123893891408908,269.9927684236772,13.34278831478598
-5.0979253291948086e-05,-0.4039086238555802,269.9927684236772,13.383179177493254
-4.633644211486176e-05,-0.3671236308973872,269.9927684236772,13.41989154087541
-4.023935157076745e-05,-0.3188163824867981,269.9927684236766,13.45177317937803
-3.405856161714365e-05,-0.2698459836855258,269.9927684236766,13.478757777961516
-3.233926619476519e-05,-0.2562240060543799,269.9927684236766,13.50438017877104
-2.9138588258598416e-05,-0.2308650347862933,269.9927684236772,13.527466682433555
-2.917439632612348e-05,-0.2311487420857916,269.9927684236766,13.550581556826248
-2.5392346088818943e-05,-0.2011835580564166,269.9927684236766,13.570699912792133
-2.436333612646384e-05,-0.1930307121248917,269.9927684236766,13.590002984158373
-2.702436251994712e-05,-0.2141140242399047,269.9927684236766,13.611414386752909
-2.2714947360972977e-05,-0.1799705279362514,269.9927684236766,13.62941143968988
-2.0726033631317645e-05,-0.164212364456607,269.9927684236766,13.645832676266338
-2.0031406682539192e-05,-0.1587088351549823,269.9927684236772,13.661703559908249
-1.6521237422906327e-05,-0.1308977641092947,269.9927684236772,13.67479333642344
-1.5876543942186088e-05,-0.1257898576612514,269.9927684236772,13.687372322289756
-1.6232694569755053e-05,-0.1286116390727837,269.9927684236766,13.700233486299476
-1.479680657280862e-05,-0.1172350984732766,269.9927684236766,13.711956996240184
-1.139434684878504e-05,-0.0902774100805474,269.9927684236766,13.720984737320144
-9.788558495619713e-06,-0.0775547489653025,269.9927684236772,13.728740212278447
-7.93218111976276e-06,-0.062846671015533,269.9927684236772,13.73502487943006
-7.654152173571444e-06,-0.0606438476696101,269.9927684236766,13.741089264245325
-3.4275784142004112e-06,-0.0271567037772882,269.9927684236772,13.743804934644682
-4.484619454958168e-06,-0.0355316399436986,269.9927684236772,13.747358098667354
-2.072208227100669e-06,-0.0164181057828864,269.9927684236766,13.74899990925872
-9.326884196331172e-06,-0.0738969034855866,269.9927684236766,13.756389599666138
-4.634090794530862e-06,-0.0367159013672019,269.9927684236772,13.760061189832102
-2.1911900897950906e-06,-0.0173607990824555,269.9927684236772,13.761797269754176
-4.0771045978896175e-06,-0.0323028997309569,269.9927684236772,13.765027559753
-1.3444964630379172e-06,-0.010652445476369,269.9927684236766,13.766092804309125
-6.831480090406605e-06,-0.0541258167548667,269.9927684236766,13.77150538602772
-6.625053827807876e-06,-0.05249030147634,269.9927684236766,13.776754416217164
-8.75166165339982e-06,-0.0693394152780614,269.9927684236766,13.7836883578002
-1.128757922954509e-05,-0.0894314902408835,269.9927684236772,13.79263150689552
-6.178654726723038e-06,-0.0489534814026718,269.9927684236772,13.79752685507478
-4.290739779764005e-06,-0.033995531277046,269.9927684236772,13.800926408229564
7.535410006545063e-06,0.0597030534853265,269.9927684236772,13.794956102833476
2.5094170178387503e-05,0.1988211103349198,269.9927684236772,13.77507399164162
5.34912966867893e-05,0.4238115436382754,269.9927684236766,13.732692836940224
8.99995645608003e-05,0.7130665499964502,269.9927684236766,13.661386181372617
0.0001000685259519,0.7928429310962568,269.9927684236766,13.582101887631485
0.0001289491849947,1.0216643927725335,269.9927684236772,13.479935447540464
0.000164342052975,1.302082085797101,269.9927684236772,13.349727237923634
0.0001950190597584,1.5451360105559997,269.9927684236772,13.19521363563732
0.0002346009245726,1.8587431253398,269.9927684236766,13.009339321622834
0.0002442297532022,1.9350323347341236,269.9927684236772,12.81583608660815
0.0002669482741236,2.115031175825933,269.9927684236766,12.604332967340916
