acc_x,acc_y,angle,speed
0.031,-0.011,225.7,145.5
-0.036,-0.006,225.7,145.5
-0.056,0.029,225.7,145.5
-0.049,0.01,225.7,145.5
0.016,0.003,225.7,145.5
-0.005,0.052,225.4,145.6
-0.006,0.014,225.4,145.6
0.014,0.025,225.4,145.6
-0.004,0.008,225.4,145.6
0.026,-0.01,225.4,145.6
0.019,-0.011,225.4,145.6
-0.044,0.025,225.4,145.6
-0.07,0.029,225.4,145.6
0.043,0.034,225.4,145.6
0.049,0.02,225.4,145.6
-0.072,0.045,225.4,146.1
-0.011,0.057,225.4,146.1
-0.032,0.038,225.4,146.1
-0.016,0.02,225.4,146.1
0.018,-0.014,225.4,146.1
-0.0,-0.006,225.4,146.1
-0.01,0.013,225.4,146.1
0.025,-0.002,225.4,146.1
-0.022,-0.006,225.4,146.1
-0.004,-0.031,226.1,147.1
-0.011,-0.042,226.1,147.1
0.002,0.01,226.1,147.1
0.002,-0.022,226.1,147.1
-0.038,-0.007,226.1,147.1
0.027,-0.008,226.1,147.1
0.039,0.011,226.1,147.1
-0.013,0.018,226.1,147.1
-0.023,0.027,226.1,147.1
-0.038,0.022,226.1,147.1
-0.005,0.013,225.7,146.8
0.009,0.026,225.7,146.8
0.023,-0.028,225.7,146.8
-0.057,0.053,225.7,146.8
-0.06,0.044,225.7,146.8
-0.051,0.024,225.7,146.8
-0.069,0.069,225.7,146.8
-0.016,0.036,225.7,146.8
-0.02,0.062,225.7,146.8
0.021,-0.026,225.7,146.8
-0.052,0.033,226.1,147.0
-0.035,0.049,226.1,147.0
0.061,0.009,226.1,147.0
0.004,0.029,226.1,147.0
-0.035,-0.031,226.1,147.0
-0.055,0.052,226.1,147.0
-0.023,0.024,226.1,147.0
-0.024,0.031,226.1,147.0
-0.055,0.091,226.1,147.0
0.002,0.034,226.1,147.0
-0.019,-0.008,226.1,147.1
0.028,0.033,226.1,147.1
0.038,0.024,226.1,147.1
-0.031,0.049,226.1,147.1
-0.038,0.025,226.1,147.1
-0.06,0.04,226.1,147.1
-0.024,-0.009,226.1,147.1
-0.034,-0.043,226.1,147.1
0.007,0.042,226.1,147.1
0.025,0.03,226.1,147.1
-0.011,0.028,226.1,145.1
0.065,0.015,226.1,145.1
-0.008,0.025,226.1,145.1
-0.019,-0.007,226.1,145.1
-0.032,0.012,226.1,145.1
-0.084,0.011,226.1,145.1
0.009,0.002,226.1,145.1
0.065,-0.012,226.1,145.1
-0.06,0.045,226.1,145.1
0.008,0.028,226.1,145.1
-0.024,0.006,225.7,142.6
0.003,0.007,225.7,142.6
0.007,0.001,225.7,142.6
-0.001,0.025,225.7,142.6
0.008,-0.01,225.7,142.6
-0.054,-0.004,225.7,142.6
-0.029,-0.028,225.7,142.6
0.027,-0.0,225.7,142.6
0.006,0.036,225.7,142.6
0.011,0.06,225.7,142.6
-0.029,-0.003,225.7,140.3
-0.042,0.002,225.7,140.3
0.017,0.041,225.7,140.3
0.009,0.051,225.7,140.3
0.045,0.032,225.7,140.3
-0.021,0.038,225.7,140.3
-0.048,0.017,225.7,140.3
0.094,-0.075,225.7,140.3
0.013,-0.014,225.7,140.3
-0.047,-0.021,225.7,140.3
-0.042,0.016,225.7,138.0
0.029,-0.002,225.7,138.0
-0.016,0.009,225.7,138.0
0.004,0.009,225.7,138.0
-0.102,-0.026,225.7,138.0
0.035,0.002,225.7,138.0
0.053,-0.021,225.7,138.0
0.029,-0.025,225.7,138.0
-0.033,-0.013,225.7,138.0
0.001,-0.015,226.1,138.5
-0.111,-0.015,226.1,138.5
0.029,-0.013,226.1,138.5
-0.026,0.038,226.1,138.5
0.005,-0.002,226.1,138.5
-0.002,0.001,226.1,138.5
-0.012,-0.017,226.1,138.5
0.05,0.006,226.1,138.5
-0.048,0.005,226.1,138.5
0.067,-0.048,226.1,138.5
-0.068,-0.035,225.0,140.0
-0.017,0.006,225.0,140.0
0.002,-0.027,225.0,140.0
0.005,-0.013,225.0,140.0
0.012,-0.005,225.0,140.0
0.043,-0.003,225.0,140.0
-0.025,-0.012,225.0,140.0
-0.075,0.004,225.0,140.0
-0.019,-0.051,225.0,140.0
0.014,-0.011,225.0,140.0
0.036,0.002,225.0,141.0
-0.02,-0.049,225.0,141.0
-0.035,-0.012,225.0,141.0
-0.019,-0.009,225.0,141.0
-0.031,0.012,225.0,141.0
0.004,0.008,225.0,141.0
0.003,-0.033,225.0,141.0
0.023,-0.004,225.0,141.0
0.006,-0.007,225.0,141.0
-0.055,-0.04,225.0,141.0
-0.012,-0.02,224.3,141.6
-0.038,0.003,224.3,141.6
0.028,-0.021,224.3,141.6
0.039,-0.033,224.3,141.6
-0.033,-0.006,224.3,141.6
0.062,0.002,224.3,141.6
-0.015,-0.013,224.3,141.6
-0.047,-0.014,224.3,141.6
-0.106,0.079,224.3,141.6
-0.0,0.022,224.3,141.6
-0.015,0.021,223.4,141.6
-0.009,0.042,223.4,141.6
-0.019,0.023,223.4,141.6
-0.066,0.014,223.4,141.6
-0.028,0.0,223.4,141.6
-0.038,-0.002,223.4,141.6
0.011,-0.015,223.4,141.6
-0.039,-0.001,223.4,141.6
0.033,-0.053,223.4,141.6
-0.073,0.029,223.4,141.6
-0.037,0.013,223.4,139.7
-0.113,-0.026,223.4,139.7
0.033,0.015,223.4,139.7
0.042,-0.015,223.4,139.7
-0.01,-0.009,223.4,139.7
-0.049,0.001,223.4,139.7
-0.051,-0.025,223.4,139.7
-0.027,-0.048,223.4,139.7
-0.105,-0.022,223.4,139.7
-0.048,0.02,223.4,139.7
0.108,0.002,222.2,142.2
0.042,-0.05,222.2,142.2
-0.041,-0.037,222.2,142.2
0.023,-0.006,222.2,142.2
0.061,-0.014,222.2,142.2
-0.072,-0.019,222.2,142.2
-0.089,-0.011,222.2,142.2
-0.041,-0.021,222.2,142.2
0.024,-0.061,222.2,142.2
0.015,-0.029,222.2,142.2
0.011,-0.051,221.2,140.9
0.073,-0.044,221.2,140.9
-0.013,-0.028,221.2,140.9
0.017,-0.055,221.2,140.9
-0.009,-0.017,221.2,140.9
-0.006,-0.03,221.2,140.9
-0.067,-0.041,221.2,140.9
-0.026,-0.017,221.2,140.9
0.015,-0.037,221.2,140.9
0.057,-0.06,221.2,140.9
-0.006,-0.1,220.4,138.8
-0.022,-0.002,220.4,138.8
-0.01,-0.064,220.4,138.8
-0.038,-0.043,220.4,138.8
-0.067,-0.019,220.4,138.8
-0.014,-0.059,220.4,138.8
0.019,-0.05,220.4,138.8
0.041,-0.043,220.4,138.8
0.03,0.006,220.4,138.8
0.006,-0.01,220.4,138.8
-0.003,-0.03,219.7,136.3
-0.001,0.005,219.7,136.3
-0.015,0.009,219.7,136.3
-0.027,0.019,219.7,136.3
-0.086,-0.022,219.7,136.3
-0.0,-0.049,219.7,136.3
-0.02,-0.048,219.7,136.3
-0.013,0.004,219.7,136.3
-0.021,-0.026,219.7,136.3
-0.08,0.01,219.7,136.3
-0.066,-0.007,219.7,136.8
0.059,-0.015,219.7,136.8
-0.076,0.001,219.7,136.8
-0.01,0.009,219.7,136.8
0.004,0.009,219.7,136.8
-0.005,-0.011,219.7,136.8
0.013,-0.006,219.7,136.8
-0.03,0.013,219.7,136.8
-0.035,-0.019,219.7,136.8
0.023,0.014,219.7,136.8
0.012,0.043,218.0,134.7
-0.033,0.03,218.0,134.7
-0.065,0.021,218.0,134.7
0.05,-0.003,218.0,134.7
-0.01,-0.04,218.0,134.7
-0.01,-0.014,218.0,134.7
-0.038,0.021,218.0,134.7
0.0,0.002,218.0,134.7
0.007,0.014,218.0,134.7
0.004,-0.015,218.0,134.7
0.033,0.034,218.0,139.7
-0.023,0.017,218.0,139.7
-0.092,-0.003,218.0,139.7
-0.019,-0.026,218.0,139.7
-0.026,0.002,218.0,139.7
-0.011,0.004,218.0,139.7
-0.021,-0.009,218.0,139.7
-0.08,0.025,218.0,139.7
-0.007,-0.048,218.0,139.7
0.001,-0.006,218.0,139.7
0.043,-0.002,216.4,141.4
0.034,-0.029,216.4,141.4
-0.005,0.02,216.4,141.4
-0.014,0.05,216.4,141.4
-0.012,-0.002,216.4,141.4
-0.029,-0.003,216.4,141.4
-0.072,-0.03,216.4,141.4
-0.083,0.041,216.4,141.4
0.055,-0.017,216.4,141.4
-0.002,0.023,216.4,141.4
-0.004,0.009,216.4,141.9
0.007,-0.003,216.4,141.9
-0.037,0.012,216.4,141.9
0.021,0.014,216.4,141.9
0.012,-0.012,216.4,141.9
-0.046,0.048,216.4,141.9
0.056,-0.012,216.4,141.9
-0.016,0.036,216.4,141.9
-0.024,0.028,216.4,141.9
0.008,-0.03,216.4,141.9
0.013,0.02,216.4,141.6
0.041,-0.035,216.4,141.6
-0.022,0.006,216.4,141.6
-0.039,0.013,216.4,141.6
0.001,0.022,216.4,141.6
-0.054,0.01,216.4,141.6
0.003,-0.004,216.4,141.6
0.016,-0.018,216.4,141.6
-0.0,-0.003,216.4,141.6
0.023,-0.01,216.4,141.6
0.045,-0.005,216.9,144.0
-0.018,-0.006,216.9,144.0
-0.05,0.008,216.9,144.0
0.002,-0.023,216.9,144.0
0.021,0.026,216.9,144.0
-0.004,0.032,216.9,144.0
-0.016,0.002,216.9,144.0
0.038,-0.0,216.9,144.0
0.023,0.001,216.9,144.0
-0.011,0.008,216.9,144.0
-0.03,0.042,216.9,145.7
0.084,-0.021,216.9,145.7
-0.03,0.007,216.9,145.7
0.031,-0.039,216.9,145.7
-0.014,0.002,216.9,145.7
-0.071,0.014,216.9,145.7
0.039,-0.032,216.9,145.7
0.029,-0.002,216.9,145.7
0.007,-0.021,216.9,145.7
-0.01,-0.005,216.9,145.7
-0.065,0.018,216.9,144.3
-0.007,0.023,216.9,144.3
-0.042,0.027,216.9,144.3
-0.051,0.005,216.9,144.3
0.045,0.018,216.9,144.3
0.017,-0.003,216.9,144.3
-0.105,0.032,216.9,144.3
0.033,0.015,216.9,144.3
-0.064,0.031,216.9,144.3
-0.007,0.011,216.9,144.3
0.006,0.025,217.6,141.8
0.008,0.061,217.6,141.8
0.018,-0.035,217.6,141.8
0.057,0.053,217.6,141.8
-0.001,0.083,217.6,141.8
-0.001,0.06,217.6,141.8
-0.01,0.041,217.6,141.8
-0.006,0.069,217.6,141.8
0.039,-0.004,216.7,141.3
-0.041,0.041,216.7,141.3
0.013,0.022,216.7,141.3
-0.031,0.032,216.7,141.3
-0.029,0.049,216.7,141.3
-0.028,0.01,216.7,141.3
-0.025,0.042,216.7,141.3
-0.043,0.049,216.7,141.3
-0.002,0.012,216.7,141.3
0.032,0.061,216.7,141.3
0.058,0.033,217.3,133.3
0.017,-0.007,217.3,133.3
0.009,0.025,217.3,133.3
-0.043,0.067,217.3,133.3
0.024,-0.005,217.3,133.3
0.008,0.017,217.3,133.3
0.005,0.067,217.3,133.3
-0.019,-0.024,217.3,133.3
-0.012,0.002,217.3,133.3
0.028,-0.011,217.3,133.3
0.086,-0.042,216.3,128.1
-0.028,-0.021,216.3,128.1
-0.013,-0.012,216.3,128.1
-0.006,-0.003,216.3,128.1
-0.025,0.007,216.3,128.1
-0.036,0.001,216.3,128.1
-0.052,0.04,216.3,128.1
-0.021,0.007,216.3,128.1
0.022,0.001,216.3,128.1
0.011,-0.013,216.3,128.1
0.016,0.021,216.3,126.9
-0.005,-0.004,216.3,126.9
-0.024,0.021,216.3,126.9
-0.016,-0.005,216.3,126.9
0.005,0.006,216.3,126.9
-0.015,0.014,216.3,126.9
-0.051,-0.014,216.3,126.9
-0.067,-0.002,216.3,126.9
-0.007,0.072,216.3,126.9
0.099,-0.007,216.3,126.9
-0.106,0.07,216.3,124.9
-0.016,0.007,216.3,124.9
-0.015,-0.002,216.3,124.9
0.0,0.052,216.3,124.9
0.021,0.051,216.3,124.9
0.032,-0.004,216.3,124.9
-0.012,0.039,216.3,124.9
0.073,0.028,216.3,124.9
-0.053,0.034,216.3,124.9
-0.023,0.031,216.3,124.9
0.085,-0.027,216.3,123.7
-0.034,0.025,216.3,123.7
-0.022,-0.001,216.3,123.7
-0.039,-0.006,216.3,123.7
-0.01,0.003,216.3,123.7
-0.047,-0.001,216.3,123.7
-0.017,-0.018,216.3,123.7
0.019,-0.042,216.3,123.7
0.02,-0.033,216.3,123.7
-0.036,-0.019,216.3,123.7
0.028,0.015,216.3,124.2
-0.073,0.022,216.3,124.2
-0.031,-0.002,216.3,124.2
-0.056,-0.025,216.3,124.2
-0.056,0.037,216.3,124.2
-0.069,0.044,216.3,124.2
0.022,-0.014,216.3,124.2
-0.003,-0.018,216.3,124.2
-0.071,0.031,216.3,124.2
-0.027,-0.006,216.3,124.2
-0.049,0.05,216.3,127.0
-0.096,0.063,216.3,127.0
-0.072,0.032,216.3,127.0
-0.035,0.054,216.3,127.0
0.006,0.045,216.3,127.0
0.008,0.06,216.3,127.0
-0.07,0.045,216.3,127.0
-0.005,0.034,216.3,127.0
-0.034,0.018,216.3,127.0
-0.096,0.001,216.3,127.0
0.06,0.008,216.9,128.4
0.031,0.005,216.9,128.4
0.008,0.013,216.9,128.4
-0.012,-0.02,216.9,128.4
-0.061,0.008,216.9,128.4
0.009,-0.024,216.9,128.4
-0.016,0.023,216.9,128.4
-0.063,0.022,216.9,128.4
-0.037,-0.034,216.9,128.4
0.026,-0.044,216.9,128.4
0.03,-0.038,216.7,129.3
-0.101,-0.008,216.7,129.3
-0.008,-0.046,216.7,129.3
-0.026,-0.02,216.7,129.3
0.059,-0.041,216.7,129.3
-0.047,-0.024,216.7,129.3
0.031,-0.035,216.7,129.3
-0.013,-0.001,216.7,129.3
0.038,-0.047,216.7,129.3
-0.029,-0.003,217.1,131.7
-0.021,-0.006,217.1,131.7
-0.023,-0.013,217.1,131.7
0.006,-0.042,217.1,131.7
-0.022,-0.014,217.1,131.7
0.016,-0.044,217.1,131.7
-0.003,-0.002,217.1,131.7
0.001,0.004,217.1,131.7
0.009,-0.034,217.1,131.7
-0.068,0.011,217.1,131.7
-0.015,-0.019,217.1,133.4
-0.017,-0.011,217.1,133.4
-0.005,0.028,217.1,133.4
-0.004,-0.001,217.1,133.4
0.02,-0.017,217.1,133.4
0.058,0.004,217.1,133.4
-0.019,0.007,217.1,133.4
-0.053,-0.009,217.1,133.4
-0.024,-0.023,217.1,133.4
-0.008,0.008,217.1,133.4
0.05,0.011,217.5,133.2
-0.022,0.006,217.5,133.2
-0.007,0.003,217.5,133.2
-0.005,0.01,217.5,133.2
-0.009,-0.003,217.5,133.2
-0.004,0.024,217.5,133.2
0.025,-0.002,217.5,133.2
0.027,-0.012,217.5,133.2
0.033,-0.003,217.5,133.2
-0.012,-0.02,217.5,133.2
-0.009,-0.0,220.2,132.3
0.018,0.004,220.2,132.3
-0.062,0.019,220.2,132.3
0.015,-0.026,220.2,132.3
-0.037,0.018,220.2,132.3
0.006,0.046,220.2,132.3
-0.016,0.003,220.2,132.3
-0.011,0.019,220.2,132.3
0.008,0.031,220.2,132.3
-0.015,0.024,220.2,132.3
0.005,0.046,221.4,130.9
-0.039,-0.023,221.4,130.9
0.007,-0.004,221.4,130.9
0.077,0.019,221.4,130.9
0.046,0.008,221.4,130.9
-0.047,-0.012,221.4,130.9
-0.045,-0.006,221.4,130.9
-0.01,0.036,221.4,130.9
0.003,-0.002,221.4,130.9
-0.059,-0.005,221.4,130.9
0.011,0.039,221.4,129.0
0.019,0.036,221.4,129.0
0.01,-0.004,221.4,129.0
0.014,-0.008,221.4,129.0
-0.056,0.024,221.4,129.0
-0.01,0.025,221.4,129.0
-0.018,0.012,221.4,129.0
-0.069,0.014,221.4,129.0
-0.042,0.008,221.4,129.0
-0.03,-0.007,221.4,129.0
-0.059,0.023,222.5,127.3
-0.03,0.02,222.5,127.3
-0.023,0.055,222.5,127.3
-0.015,0.064,222.5,127.3
-0.026,0.061,222.5,127.3
0.002,0.042,222.5,127.3
-0.01,0.06,222.5,127.3
0.002,0.045,222.5,127.3
-0.023,0.055,222.5,127.3
-0.027,0.034,222.5,127.3
-0.033,0.064,223.2,125.6
-0.08,0.048,223.2,125.6
-0.038,0.015,223.2,125.6
0.003,0.053,223.2,125.6
0.042,0.022,223.2,125.6
0.052,0.027,223.2,125.6
0.001,0.056,223.2,125.6
0.011,0.014,223.2,125.6
-0.054,0.013,223.2,125.6
0.008,0.023,223.2,125.6
0.049,0.001,224.6,124.8
-0.039,0.014,224.6,124.8
-0.041,-0.006,224.6,124.8
-0.039,-0.026,224.6,124.8
-0.02,-0.03,224.6,124.8
-0.007,-0.047,224.6,124.8
-0.015,-0.017,224.6,124.8
-0.036,0.01,224.6,124.8
0.011,-0.045,224.6,124.8
-0.072,0.03,224.6,124.8
0.002,-0.037,225.4,124.8
-0.055,0.005,225.4,124.8
-0.051,0.033,225.4,124.8
0.027,-0.005,225.4,124.8
0.078,-0.022,225.4,124.8
0.029,0.038,225.4,124.8
-0.022,-0.005,225.4,124.8
-0.023,0.016,225.4,124.8
-0.038,0.036,225.4,124.8
-0.001,0.002,225.4,124.8
0.01,0.02,226.4,125.7
-0.0,0.052,226.4,125.7
-0.02,0.015,226.4,125.7
0.002,-0.013,226.4,125.7
0.011,-0.016,226.4,125.7
0.03,-0.017,226.4,125.7
0.01,-0.011,226.4,125.7
-0.008,0.03,226.4,125.7
-0.059,-0.01,226.4,125.7
-0.031,0.018,226.4,125.7
0.035,-0.021,228.2,126.0
0.061,-0.022,228.2,126.0
0.022,-0.012,228.2,126.0
0.017,0.025,228.2,126.0
0.063,-0.014,228.2,126.0
-0.036,0.004,228.2,126.0
-0.024,-0.004,228.2,126.0
-0.077,0.025,228.2,126.0
-0.026,0.009,228.2,126.0
-0.019,0.021,228.2,126.0
0.015,0.003,228.5,127.3
-0.009,-0.009,228.5,127.3
0.024,0.031,228.5,127.3
0.013,0.05,228.5,127.3
-0.009,0.047,228.5,127.3
0.031,0.05,228.5,127.3
-0.045,0.044,228.5,127.3
-0.009,0.034,228.5,127.3
-0.038,-0.008,228.5,127.3
-0.048,0.014,228.5,127.3
-0.001,-0.029,229.2,126.3
-0.019,-0.022,229.2,126.3
-0.05,-0.027,229.2,126.3
-0.019,-0.035,229.2,126.3
-0.017,-0.003,229.2,126.3
-0.067,-0.014,229.2,126.3
-0.022,-0.002,229.2,126.3
-0.039,0.007,229.2,126.3
-0.017,-0.005,229.2,126.3
-0.026,0.011,229.2,126.3
0.05,0.004,231.0,124.6
0.001,-0.02,231.0,124.6
-0.009,-0.003,231.0,124.6
0.053,0.03,231.0,124.6
0.021,0.045,231.0,124.6
-0.036,0.002,231.0,124.6
-0.029,0.02,231.0,124.6
-0.028,0.008,231.0,124.6
-0.036,0.033,231.0,124.6
0.006,0.001,231.0,124.6
-0.025,0.036,231.7,123.2
0.016,0.025,231.7,123.2
-0.018,0.04,231.7,123.2
0.011,-0.02,231.7,123.2
-0.027,-0.01,231.7,123.2
-0.059,0.022,231.7,123.2
-0.018,-0.021,231.7,123.2
-0.01,0.025,231.7,123.2
-0.012,-0.022,231.7,123.2
0.031,-0.006,231.7,123.2
0.021,0.04,232.0,122.4
0.038,0.019,232.0,122.4
-0.054,0.035,232.0,122.4
-0.013,0.022,232.0,122.4
0.019,0.006,232.0,122.4
-0.005,0.039,232.0,122.4
0.014,0.0,232.0,122.4
-0.082,-0.006,232.0,122.4
-0.031,-0.027,232.0,122.4
-0.009,0.015,232.0,122.4
-0.03,-0.023,233.1,125.3
-0.07,-0.03,233.1,125.3
-0.038,-0.02,233.1,125.3
0.002,0.006,233.1,125.3
0.001,-0.026,233.1,125.3
-0.033,-0.031,233.1,125.3
-0.018,0.033,233.1,125.3
-0.045,0.024,233.1,125.3
0.002,0.054,233.1,125.3
-0.028,0.043,233.1,125.3
-0.042,0.014,234.5,127.9
-0.066,0.035,234.5,127.9
-0.067,0.038,234.5,127.9
0.001,0.001,234.5,127.9
-0.097,0.01,234.5,127.9
-0.034,0.0,234.5,127.9
-0.053,-0.009,234.5,127.9
0.041,-0.034,234.5,127.9
-0.005,-0.025,234.5,127.9
-0.003,-0.003,234.5,127.9
-0.014,0.012,235.5,130.2
-0.03,-0.016,235.5,130.2
0.027,-0.011,235.5,130.2
-0.034,-0.016,235.5,130.2
0.004,-0.017,235.5,130.2
-0.019,0.0,235.5,130.2
0.008,0.004,235.5,130.2
-0.029,-0.054,235.5,130.2
-0.036,-0.072,235.5,130.2
0.043,-0.009,236.6,132.0
0.025,-0.039,236.6,132.0
-0.031,-0.055,236.6,132.0
-0.036,-0.012,236.6,132.0
-0.056,0.006,236.6,132.0
0.002,-0.008,236.6,132.0
0.109,-0.011,236.6,132.0
-0.007,0.009,236.6,132.0
-0.027,0.033,236.6,132.0
-0.023,0.029,236.6,132.0
-0.037,-0.005,237.3,134.4
0.01,-0.017,237.3,134.4
0.046,-0.026,237.3,134.4
-0.042,-0.028,237.3,134.4
-0.062,-0.025,237.3,134.4
-0.045,0.007,237.3,134.4
-0.019,0.009,237.3,134.4
0.021,-0.015,237.3,134.4
0.02,0.034,237.3,134.4
0.017,0.061,237.3,134.4
0.014,0.059,238.7,135.8
-0.001,0.032,238.7,135.8
-0.009,0.063,238.7,135.8
-0.058,0.05,238.7,135.8
-0.011,0.013,238.7,135.8
-0.027,-0.062,238.7,135.8
-0.028,-0.014,238.7,135.8
0.008,0.04,238.7,135.8
-0.02,-0.001,238.7,135.8
-0.024,0.026,238.7,135.8
-0.099,0.017,239.4,136.3
-0.048,-0.024,239.4,136.3
-0.019,0.005,239.4,136.3
0.018,-0.03,239.4,136.3
-0.002,0.015,239.4,136.3
-0.0,0.037,239.4,136.3
0.015,0.038,239.4,136.3
-0.011,0.04,239.4,136.3
-0.026,0.018,239.4,136.3
-0.028,0.007,239.4,136.3
-0.077,0.012,239.4,136.3
-0.035,-0.043,240.5,136.0
0.049,0.014,240.5,136.0
0.03,-0.022,240.5,136.0
-0.006,-0.047,240.5,136.0
-0.122,-0.012,240.5,136.0
-0.075,-0.007,240.5,136.0
-0.029,-0.014,240.5,136.0
-0.035,-0.04,240.5,136.0
-0.04,-0.018,240.5,136.0
-0.012,0.008,240.5,136.0
-0.014,-0.008,241.9,133.4
-0.004,-0.003,241.9,133.4
-0.021,0.031,241.9,133.4
0.083,-0.054,241.9,133.4
-0.087,-0.0,241.9,133.4
-0.067,0.032,241.9,133.4
-0.038,-0.005,241.9,133.4
-0.001,0.028,241.9,133.4
-0.044,0.022,241.9,133.4
-0.003,0.013,241.9,133.4
0.006,0.009,243.3,132.3
-0.039,0.039,243.3,132.3
0.006,0.036,243.3,132.3
-0.031,0.054,243.3,132.3
-0.014,0.029,243.3,132.3
-0.02,0.022,243.3,132.3
-0.091,0.061,243.3,132.3
-0.059,-0.02,243.3,132.3
-0.009,-0.021,243.3,132.3
0.005,-0.048,244.3,131.9
0.028,-0.061,244.3,131.9
-0.105,0.009,244.3,131.9
-0.062,0.005,244.3,131.9
0.052,0.021,244.3,131.9
0.137,0.004,244.3,131.9
0.083,0.006,244.3,131.9
-0.085,0.007,244.3,131.9
-0.073,-0.032,244.3,131.9
-0.11,-0.062,244.3,131.9
-0.017,-0.044,244.3,131.9
-0.022,-0.029,244.7,132.1
-0.011,0.004,244.7,132.1
-0.057,0.049,244.7,132.1
-0.009,0.066,244.7,132.1
0.073,0.012,244.7,132.1
0.08,0.041,244.7,132.1
-0.023,0.005,244.7,132.1
-0.024,0.014,244.7,132.1
0.081,-0.017,244.7,132.1
-0.081,-0.011,244.7,132.1
0.008,0.023,245.7,133.2
0.006,-0.014,245.7,133.2
-0.012,0.021,245.7,133.2
-0.051,0.018,245.7,133.2
-0.083,0.054,245.7,133.2
-0.008,0.032,245.7,133.2
0.027,0.034,245.7,133.2
0.055,0.065,245.7,133.2
-0.007,0.027,245.7,133.2
0.049,0.012,246.8,133.4
-0.023,0.029,246.8,133.4
-0.08,0.041,246.8,133.4
-0.166,-0.003,246.8,133.4
-0.301,-0.058,246.8,133.4
0.027,-0.056,246.8,133.4
0.083,-0.008,246.8,133.4
0.104,0.055,246.8,133.4
0.03,0.046,246.8,133.4
-0.096,0.046,246.8,133.4
-0.082,-0.017,247.5,132.6
-0.031,-0.068,247.5,132.6
-0.062,-0.069,247.5,132.6
0.059,-0.069,247.5,132.6
0.006,-0.072,247.5,132.6
-0.02,-0.045,247.5,132.6
0.01,-0.044,247.5,132.6
-0.04,-0.032,247.5,132.6
-0.027,-0.069,247.5,132.6
0.024,-0.006,247.5,132.6
0.106,-0.05,249.3,131.9
-0.098,-0.045,249.3,131.9
-0.011,0.002,249.3,131.9
0.01,0.011,249.3,131.9
-0.05,-0.035,249.3,131.9
0.032,0.001,249.3,131.9
0.008,-0.029,249.3,131.9
0.019,-0.045,249.3,131.9
-0.039,-0.031,249.3,131.9
-0.052,0.016,249.3,131.9
-0.026,-0.0,250.7,130.6
-0.02,0.002,250.7,130.6
0.004,0.036,250.7,130.6
-0.064,0.006,250.7,130.6
-0.051,-0.014,250.7,130.6
-0.067,-0.0,250.7,130.6
-0.047,-0.014,250.7,130.6
0.006,-0.044,250.7,130.6
-0.124,0.01,250.7,130.6
-0.085,-0.022,250.7,130.6
-0.057,-0.004,251.7,129.4
-0.021,-0.012,251.7,129.4
-0.014,0.044,251.7,129.4
0.0,0.042,251.7,129.4
-0.018,0.053,251.7,129.4
-0.151,0.023,251.7,129.4
-0.011,0.011,251.7,129.4
-0.039,0.048,251.7,129.4
-0.021,0.005,251.7,129.4
-0.027,-0.02,251.7,129.4
-0.034,0.026,252.1,128.5
-0.057,0.012,252.1,128.5
-0.049,0.009,252.1,128.5
-0.043,0.034,252.1,128.5
0.009,0.068,252.1,128.5
0.048,0.024,252.1,128.5
-0.027,0.035,252.1,128.5
-0.024,0.034,252.1,128.5
0.021,-0.002,252.1,128.5
0.021,0.027,252.1,128.5
-0.037,0.043,251.7,127.8
-0.023,0.026,251.7,127.8
-0.044,0.024,251.7,127.8
-0.008,0.071,251.7,127.8
-0.008,0.064,251.7,127.8
-0.059,0.09,251.7,127.8
0.035,0.045,251.7,127.8
0.031,0.048,251.7,127.8
-0.058,0.024,251.7,127.8
0.012,0.034,251.7,127.8
-0.139,0.037,251.7,127.1
0.006,-0.014,251.7,127.1
0.037,-0.041,251.7,127.1
0.086,-0.045,251.7,127.1
-0.017,0.055,251.7,127.1
-0.062,-0.011,251.7,127.1
0.018,-0.041,251.7,127.1
0.005,-0.116,251.7,127.1
-0.119,-0.052,251.7,127.1
-0.097,-0.036,251.7,127.1
-0.064,-0.008,251.7,127.1
-0.055,-0.024,251.7,126.4
-0.031,-0.032,251.7,126.4
-0.009,-0.008,251.7,126.4
0.014,-0.003,251.7,126.4
0.009,-0.004,251.7,126.4
-0.007,0.011,251.7,126.4
0.018,-0.009,251.7,126.4
0.023,-0.02,251.7,126.4
-0.067,0.033,251.7,126.4
0.051,-0.041,251.7,126.5
0.009,0.005,251.7,126.5
0.037,-0.002,251.7,126.5
-0.049,-0.006,251.7,126.5
0.009,-0.016,251.7,126.5
0.061,-0.051,251.7,126.5
0.087,-0.061,251.7,126.5
-0.011,-0.056,251.7,126.5
-0.128,0.033,251.7,126.5
-0.044,-0.086,251.7,126.5
-0.045,-0.097,251.7,128.3
-0.031,-0.116,251.7,128.3
0.042,-0.073,251.7,128.3
0.119,-0.077,251.7,128.3
-0.034,-0.065,251.7,128.3
0.012,-0.067,251.7,128.3
-0.004,-0.097,251.7,128.3
-0.026,-0.038,251.7,128.3
0.023,-0.032,251.7,128.3
-0.022,-0.043,251.7,128.3
0.049,-0.069,251.7,128.3
-0.043,-0.055,251.7,128.3
-0.026,-0.058,251.7,128.3
-0.028,-0.086,251.7,128.3
0.031,-0.026,251.7,128.3
0.015,-0.065,251.7,128.3
0.04,-0.034,251.7,128.3
0.036,-0.061,251.7,128.3
0.059,-0.05,251.7,128.3
