acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
-0.024,0.181,-0.043,-1.6,-0.147,0.268,294.0
0.025,0.135,-0.001,-1.604,-0.16,0.254,294.0
-0.039,0.146,-0.029,-1.611,-0.167,0.241,294.0
-0.117,0.148,-0.036,-1.615,-0.168,0.228,294.0
-0.033,0.072,0.038,-1.623,-0.167,0.205,294.0
0.041,0.09,-0.005,-1.622,-0.167,0.194,294.0
0.079,0.095,0.009,-1.621,-0.168,0.182,294.0
0.025,0.139,-0.021,-1.621,-0.168,0.17,294.0
-0.04,0.149,-0.019,-1.624,-0.168,0.159,294.0
-0.102,0.15,-0.01,-1.627,-0.166,0.148,294.9
-0.102,0.055,0.002,-1.63,-0.161,0.138,294.9
0.038,-0.008,0.04,-1.63,-0.157,0.13,294.9
-0.011,0.011,-0.046,-1.629,-0.155,0.122,294.9
-0.058,-0.005,0.05,-1.634,-0.159,0.114,294.9
-0.034,0.013,0.001,-1.638,-0.161,0.107,294.9
0.083,-0.037,-0.019,-1.636,-0.158,0.103,294.9
-0.044,-0.044,-0.065,-1.635,-0.155,0.099,294.9
-0.074,-0.059,-0.014,-1.637,-0.153,0.094,294.9
-0.008,-0.083,0.007,-1.64,-0.151,0.089,294.9
-0.061,-0.05,-0.034,-1.641,-0.154,0.084,295.1
-0.039,-0.086,0.01,-1.641,-0.161,0.079,295.1
-0.045,-0.046,-0.003,-1.644,-0.169,0.072,295.1
-0.035,0.021,-0.018,-1.647,-0.176,0.066,295.1
-0.067,0.044,-0.027,-1.648,-0.18,0.059,295.1
-0.038,0.053,-0.041,-1.652,-0.179,0.053,295.1
0.021,0.001,0.021,-1.655,-0.18,0.047,295.1
0.048,-0.008,-0.087,-1.654,-0.178,0.042,295.1
-0.032,-0.024,-0.001,-1.655,-0.177,0.036,295.1
-0.083,-0.057,0.034,-1.66,-0.179,0.03,295.1
-0.094,-0.075,0.01,-1.66,-0.18,0.028,295.1
0.012,-0.028,-0.038,-1.657,-0.179,0.025,295.1
0.024,-0.103,-0.03,-1.655,-0.176,0.024,295.1
-0.067,-0.105,-0.061,-1.657,-0.174,0.021,295.1
-0.062,-0.087,-0.043,-1.661,-0.169,0.018,295.1
-0.0,-0.131,0.025,-1.663,-0.158,0.016,295.1
-0.095,-0.103,-0.084,-1.663,-0.158,0.015,295.1
-0.055,-0.133,-0.052,-1.665,-0.157,0.015,295.1
-0.042,-0.146,-0.05,-1.666,-0.155,0.015,295.1
-0.092,-0.077,-0.049,-1.661,-0.143,0.016,295.1
0.065,-0.121,-0.055,-1.647,-0.122,0.018,295.1
-0.023,-0.058,-0.06,-1.636,-0.101,0.018,295.1
0.021,-0.034,-0.013,-1.631,-0.083,0.018,295.1
-0.081,0.017,-0.093,-1.629,-0.08,0.018,295.1
-0.022,-0.012,-0.121,-1.628,-0.077,0.019,295.1
0.011,-0.143,-0.054,-1.628,-0.074,0.018,295.1
-0.026,-0.058,-0.1,-1.626,-0.074,0.018,295.1
0.01,-0.041,-0.161,-1.626,-0.076,0.018,295.1
-0.028,-0.08,-0.093,-1.626,-0.077,0.017,295.1
-0.045,-0.033,-0.125,-1.627,-0.075,0.017,295.1
-0.06,-0.077,-0.163,-1.626,-0.071,0.019,280.9
-0.019,-0.128,-0.096,-1.627,-0.069,0.02,280.9
-0.025,-0.055,-0.133,-1.629,-0.069,0.02,280.9
-0.006,-0.074,-0.1,-1.628,-0.07,0.021,280.9
0.029,-0.08,-0.107,-1.625,-0.071,0.022,280.9
0.044,-0.059,-0.151,-1.623,-0.071,0.023,280.9
-0.064,-0.114,-0.103,-1.624,-0.073,0.024,280.9
-0.052,-0.065,-0.171,-1.627,-0.075,0.025,280.9
-0.069,-0.085,-0.065,-1.628,-0.076,0.026,280.9
0.04,-0.058,-0.174,-1.626,-0.076,0.027,280.9
0.004,-0.057,-0.112,-1.625,-0.077,0.027,283.0
-0.066,-0.023,-0.138,-1.627,-0.077,0.027,283.0
-0.002,-0.072,-0.067,-1.629,-0.078,0.027,283.0
0.044,-0.062,-0.069,-1.628,-0.079,0.026,283.0
0.024,-0.041,-0.134,-1.626,-0.08,0.027,283.0
0.017,-0.084,-0.065,-1.626,-0.08,0.027,283.0
0.006,-0.053,-0.151,-1.626,-0.08,0.027,283.0
-0.009,-0.098,-0.036,-1.625,-0.082,0.027,283.0
0.019,-0.086,-0.113,-1.625,-0.086,0.027,283.0
-0.021,-0.028,-0.135,-1.624,-0.09,0.027,275.6
-0.067,-0.132,-0.082,-1.625,-0.092,0.027,275.6
-0.034,-0.112,0.064,-1.627,-0.093,0.028,275.6
-0.101,-0.08,-0.366,-1.626,-0.093,0.029,275.6
-0.019,-0.074,-0.076,-1.629,-0.094,0.03,275.6
-0.055,-0.059,-0.1,-1.629,-0.092,0.031,275.6
0.212,-0.092,-0.054,-1.623,-0.089,0.033,275.6
0.087,-0.092,-0.169,-1.618,-0.091,0.034,275.6
0.056,-0.098,-0.159,-1.62,-0.098,0.033,275.6
-0.107,-0.121,-0.073,-1.624,-0.106,0.033,275.6
-0.085,-0.023,-0.099,-1.624,-0.113,0.032,269.3
-0.003,-0.022,-0.092,-1.623,-0.118,0.033,269.3
-0.041,-0.078,-0.157,-1.622,-0.121,0.035,269.3
-0.062,-0.107,-0.133,-1.625,-0.123,0.037,269.3
-0.086,-0.072,-0.096,-1.629,-0.122,0.038,269.3
-0.046,-0.082,-0.121,-1.63,-0.119,0.041,269.3
-0.035,-0.095,-0.112,-1.629,-0.115,0.043,269.3
-0.006,-0.116,-0.115,-1.629,-0.114,0.044,269.3
0.038,-0.105,-0.098,-1.628,-0.114,0.046,269.3
0.088,-0.07,-0.11,-1.625,-0.114,0.047,269.3
0.011,-0.126,-0.121,-1.623,-0.113,0.05,263.7
-0.042,-0.13,-0.105,-1.622,-0.098,0.053,263.7
-0.054,-0.122,-0.088,-1.607,-0.062,0.059,263.7
-0.039,-0.128,-0.07,-1.59,-0.023,0.067,263.7
-0.045,-0.165,-0.114,-1.586,-0.011,0.075,263.7
0.007,-0.195,-0.014,-1.586,-0.018,0.082,263.7
-0.026,-0.173,-0.145,-1.586,-0.026,0.088,263.7
-0.344,-0.172,-0.111,-1.595,-0.031,0.097,263.7
-0.16,-0.188,0.046,-1.605,-0.032,0.107,263.7
0.015,-0.211,-0.022,-1.603,-0.028,0.116,263.7
0.05,-0.158,-0.111,-1.599,-0.023,0.129,252.3
0.06,-0.281,-0.041,-1.601,-0.018,0.142,252.3
-0.102,-0.299,0.01,-1.606,-0.014,0.156,252.3
-0.053,-0.314,0.029,-1.608,-0.014,0.168,252.3
0.001,-0.313,-0.012,-1.607,-0.018,0.181,252.3
0.072,-0.293,-0.015,-1.603,-0.023,0.207,252.3
-0.026,-0.307,-0.034,-1.604,-0.024,0.221,252.3
-0.036,-0.328,0.022,-1.604,-0.025,0.236,252.3
0.013,-0.33,0.008,-1.603,-0.025,0.251,252.3
-0.039,-0.298,-0.021,-1.602,-0.027,0.264,247.5
-0.034,-0.276,0.012,-1.602,-0.028,0.279,247.5
-0.016,-0.265,0.005,-1.603,-0.026,0.292,247.5
-0.023,-0.279,-0.002,-1.604,-0.021,0.307,247.5
0.031,-0.3,0.007,-1.604,-0.015,0.321,247.5
0.062,-0.312,-0.019,-1.601,-0.011,0.334,247.5
0.024,-0.252,-0.02,-1.598,-0.007,0.348,247.5
-0.096,-0.309,-0.084,-1.599,-0.002,0.361,247.5
-0.061,-0.277,0.059,-1.606,-0.002,0.372,247.5
0.146,-0.189,0.014,-1.602,-0.003,0.382,247.5
0.188,-0.224,-0.099,-1.595,0.0,0.395,238.2
0.033,-0.268,-0.086,-1.594,0.002,0.407,238.2
-0.119,-0.3,-0.063,-1.6,0.002,0.419,238.2
-0.16,-0.286,-0.009,-1.604,-0.002,0.426,238.2
0.01,-0.186,-0.043,-1.601,-0.006,0.436,238.2
0.0,-0.216,-0.056,-1.598,-0.004,0.447,238.2
0.012,-0.222,-0.028,-1.587,0.045,0.461,238.2
0.035,-0.212,-0.024,-1.587,0.103,0.474,238.2
0.001,-0.164,-0.032,-1.58,0.158,0.485,238.2
-0.012,-0.1,-0.035,-1.576,0.171,0.496,238.2
-0.012,-0.065,-0.038,-1.574,0.189,0.507,236.0
-0.057,-0.056,-0.035,-1.573,0.198,0.518,236.0
-0.09,-0.09,-0.019,-1.573,0.204,0.529,236.0
-0.066,-0.055,-0.013,-1.579,0.206,0.542,236.0
-0.024,-0.025,-0.057,-1.574,0.207,0.551,236.0
-0.062,0.024,-0.007,-1.573,0.204,0.562,236.0
0.032,-0.056,0.021,-1.58,0.206,0.574,236.0
-0.062,0.032,0.037,-1.587,0.208,0.584,236.0
-0.047,0.041,-0.015,-1.592,0.21,0.594,236.0
-0.014,0.013,0.026,-1.596,0.206,0.605,236.0
-0.038,-0.004,-0.006,-1.598,0.211,0.615,240.8
-0.015,-0.004,0.029,-1.598,0.213,0.625,240.8
-0.062,0.024,-0.012,-1.599,0.212,0.635,240.8
-0.075,0.004,-0.009,-1.601,0.21,0.645,240.8
-0.085,-0.007,-0.026,-1.605,0.207,0.656,240.8
-0.068,-0.051,-0.0,-1.607,0.208,0.667,240.8
-0.049,-0.061,-0.033,-1.606,0.215,0.679,240.8
0.003,-0.059,-0.084,-1.603,0.22,0.69,240.8
-0.021,-0.049,-0.071,-1.605,0.223,0.704,240.8
-0.083,-0.05,-0.097,-1.604,0.229,0.716,240.8
-0.116,-0.065,-0.109,-1.602,0.237,0.728,229.3
-0.134,-0.11,-0.072,-1.6,0.239,0.739,229.3
-0.068,-0.057,-0.018,-1.6,0.242,0.752,229.3
0.062,-0.092,-0.092,-1.593,0.248,0.764,229.3
0.01,-0.055,-0.073,-1.588,0.257,0.778,229.3
-0.028,-0.059,-0.07,-1.586,0.269,0.792,229.3
-0.025,-0.099,-0.094,-1.583,0.277,0.806,229.3
-0.088,-0.092,-0.085,-1.585,0.285,0.821,229.3
-0.033,-0.113,-0.042,-1.59,0.29,0.837,229.3
-0.085,-0.038,-0.061,-1.59,0.296,0.852,229.3
0.037,-0.134,-0.077,-1.587,0.297,0.868,231.2
-0.027,-0.092,-0.082,-1.588,0.301,0.884,231.2
-0.078,-0.096,-0.066,-1.591,0.305,0.9,231.2
-0.005,-0.075,-0.053,-1.589,0.309,0.915,231.2
-0.061,0.028,-0.096,-1.585,0.305,0.929,231.2
-0.084,-0.006,-0.087,-1.584,0.304,0.944,231.2
-0.047,-0.059,-0.029,-1.586,0.312,0.958,231.2
-0.035,-0.05,-0.051,-1.587,0.318,0.972,231.2
-0.043,-0.05,-0.061,-1.588,0.322,0.985,231.2
-0.048,0.013,-0.044,-1.589,0.32,0.998,231.2
-0.066,0.028,-0.015,-1.589,0.32,1.012,231.6
0.064,-0.05,0.029,-1.596,0.324,1.027,231.6
-0.098,-0.009,-0.004,-1.601,0.325,1.043,231.6
-0.081,-0.064,-0.071,-1.606,0.325,1.057,231.6
-0.116,-0.067,0.077,-1.61,0.317,1.069,231.6
-0.149,0.052,0.016,-1.613,0.31,1.081,231.6
-0.009,0.067,0.022,-1.618,0.309,1.095,231.6
-0.057,0.057,0.005,-1.628,0.309,1.109,231.6
-0.136,0.038,-0.025,-1.633,0.308,1.121,231.6
0.001,0.052,0.053,-1.638,0.307,1.13,231.6
-0.047,0.112,0.021,-1.645,0.299,1.14,231.6
-0.082,0.12,-0.017,-1.652,0.295,1.151,231.6
-0.083,0.156,-0.045,-1.657,0.295,1.159,231.6
-0.036,0.182,-0.02,-1.659,0.294,1.165,231.6
-0.03,0.185,-0.06,-1.66,0.288,1.17,231.6
-0.064,0.238,-0.054,-1.654,0.259,1.171,231.6
-0.004,0.246,-0.019,-1.656,0.254,1.174,231.6
-0.012,0.273,-0.048,-1.655,0.254,1.175,231.6
-0.037,0.257,-0.055,-1.654,0.254,1.176,231.6
-0.046,0.279,-0.111,-1.654,0.254,1.176,231.6
-0.117,0.319,-0.132,-1.654,0.254,1.176,231.2
-0.069,0.314,-0.117,-1.655,0.255,1.175,231.2
-0.09,0.294,-0.114,-1.655,0.257,1.175,231.2
0.01,0.298,-0.151,-1.654,0.257,1.174,231.2
0.001,0.302,-0.128,-1.652,0.258,1.173,231.2
-0.064,0.31,-0.143,-1.651,0.257,1.171,231.2
-0.035,0.309,-0.13,-1.651,0.255,1.17,231.2
0.014,0.284,-0.126,-1.649,0.254,1.168,231.2
-0.012,0.34,-0.169,-1.647,0.255,1.167,231.2
-0.055,0.316,-0.138,-1.647,0.257,1.167,231.2
-0.084,0.296,-0.153,-1.648,0.259,1.166,229.1
-0.111,0.329,-0.146,-1.649,0.26,1.166,229.1
-0.099,0.25,-0.14,-1.649,0.261,1.167,229.1
-0.085,0.277,-0.131,-1.651,0.26,1.167,229.1
0.002,0.232,-0.119,-1.652,0.26,1.168,229.1
-0.051,0.254,-0.147,-1.653,0.262,1.173,229.1
-0.012,0.218,-0.117,-1.653,0.262,1.175,229.1
-0.018,0.253,-0.093,-1.653,0.261,1.176,229.1
0.061,0.22,-0.118,-1.652,0.261,1.178,229.1
-0.046,0.263,-0.112,-1.652,0.26,1.18,224.8
0.072,0.242,-0.089,-1.653,0.262,1.182,224.8
-0.128,0.242,-0.114,-1.653,0.264,1.184,224.8
-0.144,0.222,-0.065,-1.658,0.263,1.186,224.8
-0.11,0.32,0.003,-1.662,0.259,1.185,224.8
0.085,0.37,-0.068,-1.659,0.257,1.186,224.8
0.061,0.283,-0.119,-1.655,0.257,1.187,224.8
-0.054,0.311,-0.097,-1.654,0.256,1.186,224.8
-0.104,0.313,-0.047,-1.655,0.256,1.186,224.8
-0.132,0.329,-0.033,-1.656,0.257,1.185,224.8
-0.08,0.292,-0.063,-1.658,0.258,1.185,224.3
-0.048,0.322,-0.0,-1.659,0.257,1.185,224.3
0.055,0.311,-0.054,-1.659,0.257,1.184,224.3
-0.079,0.312,0.002,-1.658,0.257,1.184,224.3
-0.147,0.346,-0.013,-1.658,0.259,1.184,224.3
-0.045,0.292,-0.047,-1.659,0.26,1.184,224.3
-0.069,0.25,-0.029,-1.659,0.262,1.183,224.3
-0.095,0.355,-0.028,-1.659,0.262,1.184,224.3
-0.024,0.3,0.032,-1.66,0.265,1.185,224.3
-0.082,0.278,0.026,-1.659,0.266,1.185,224.3
-0.101,0.247,-0.069,-1.659,0.265,1.185,220.2
-0.064,0.295,-0.018,-1.659,0.263,1.185,220.2
0.028,0.282,-0.006,-1.656,0.261,1.185,220.2
0.031,0.272,-0.008,-1.653,0.261,1.186,220.2
0.008,0.28,-0.07,-1.651,0.261,1.185,220.2
-0.065,0.328,-0.104,-1.649,0.261,1.184,220.2
-0.099,0.331,-0.128,-1.649,0.261,1.183,220.2
-0.099,0.326,-0.117,-1.649,0.26,1.182,220.2
-0.045,0.366,-0.135,-1.65,0.262,1.181,220.2
-0.036,0.306,-0.133,-1.649,0.267,1.181,220.2
-0.03,0.297,-0.15,-1.648,0.272,1.181,213.2
-0.065,0.276,-0.17,-1.648,0.273,1.18,213.2
0.055,0.242,-0.088,-1.647,0.271,1.18,213.2
0.107,0.283,-0.076,-1.642,0.266,1.18,213.2
0.004,0.282,-0.134,-1.637,0.263,1.181,213.2
-0.036,0.227,-0.179,-1.636,0.261,1.183,213.2
-0.169,0.228,-0.206,-1.645,0.26,1.184,213.2
-0.244,0.246,-0.05,-1.653,0.26,1.187,213.2
0.028,0.25,-0.103,-1.652,0.26,1.19,213.2
0.128,0.237,-0.172,-1.647,0.258,1.19,213.2
0.007,0.376,-0.178,-1.647,0.255,1.19,205.6
-0.008,0.293,-0.164,-1.649,0.254,1.189,205.6
-0.111,0.357,-0.144,-1.65,0.255,1.189,205.6
-0.036,0.273,-0.181,-1.65,0.259,1.19,205.6
-0.026,0.269,-0.199,-1.647,0.26,1.19,205.6
0.028,0.265,-0.165,-1.644,0.257,1.189,205.6
0.071,0.329,-0.225,-1.64,0.251,1.186,205.6
0.02,0.352,-0.21,-1.638,0.248,1.184,205.6
-0.095,0.344,-0.256,-1.639,0.248,1.184,205.6
-0.125,0.304,-0.254,-1.641,0.252,1.185,205.6
-0.169,0.259,-0.273,-1.644,0.255,1.186,188.5
-0.137,0.235,-0.3,-1.647,0.256,1.187,188.5
-0.058,0.261,-0.262,-1.65,0.254,1.188,188.5
0.03,0.228,-0.276,-1.65,0.253,1.189,188.5
-0.08,0.266,-0.291,-1.65,0.251,1.191,188.5
-0.097,0.268,-0.273,-1.653,0.247,1.192,188.5
-0.131,0.256,-0.239,-1.657,0.246,1.195,188.5
-0.097,0.21,-0.232,-1.662,0.249,1.199,188.5
-0.092,0.152,-0.224,-1.665,0.253,1.206,188.5
-0.026,0.118,-0.248,-1.667,0.255,1.213,188.5
-0.067,0.177,-0.264,-1.67,0.255,1.219,175.6
-0.106,0.134,-0.235,-1.674,0.256,1.226,175.6
-0.153,0.1,-0.265,-1.679,0.258,1.235,175.6
-0.127,0.044,-0.26,-1.687,0.26,1.246,175.6
-0.206,-0.029,-0.293,-1.696,0.264,1.26,175.6
-0.155,-0.111,-0.256,-1.707,0.266,1.277,175.6
-0.215,-0.057,-0.302,-1.715,0.263,1.293,175.6
-0.091,-0.071,-0.284,-1.723,0.259,1.309,175.6
-0.155,-0.077,-0.33,-1.73,0.259,1.327,175.6
-0.104,-0.111,-0.334,-1.738,0.258,1.348,175.6
-0.105,-0.148,-0.341,-1.746,0.255,1.368,166.8
-0.041,-0.211,-0.329,-1.753,0.252,1.39,166.8
-0.077,-0.199,-0.301,-1.76,0.248,1.412,166.8
-0.068,-0.177,-0.288,-1.767,0.243,1.434,166.8
-0.07,-0.141,-0.252,-1.774,0.239,1.455,166.8
-0.07,-0.108,-0.256,-1.781,0.235,1.474,166.8
-0.06,-0.117,-0.23,-1.788,0.235,1.495,166.8
-0.1,-0.13,-0.268,-1.794,0.237,1.518,166.8
-0.048,-0.237,-0.301,-1.802,0.237,1.542,166.8
-0.159,-0.174,-0.303,-1.808,0.233,1.567,166.8
-0.03,-0.225,-0.297,-1.813,0.226,1.588,161.1
-0.1,-0.185,-0.307,-1.818,0.219,1.61,161.1
-0.125,-0.137,-0.346,-1.823,0.212,1.631,161.1
-0.01,-0.168,-0.321,-1.829,0.207,1.651,161.1
-0.081,-0.115,-0.317,-1.833,0.202,1.669,161.1
-0.065,-0.023,-0.342,-1.835,0.196,1.684,161.1
-0.043,-0.008,-0.332,-1.837,0.188,1.698,161.1
-0.054,0.01,-0.336,-1.839,0.183,1.709,161.1
-0.043,0.061,-0.353,-1.841,0.179,1.721,161.1
-0.079,0.054,-0.343,-1.843,0.179,1.732,161.1
-0.109,0.045,-0.359,-1.846,0.177,1.743,147.1
-0.054,-0.008,-0.335,-1.849,0.176,1.754,147.1
-0.15,0.015,-0.366,-1.853,0.173,1.764,147.1
-0.151,0.001,-0.315,-1.858,0.172,1.777,147.1
-0.083,-0.057,-0.297,-1.863,0.173,1.793,147.1
-0.059,-0.174,-0.324,-1.867,0.173,1.833,147.1
-0.061,-0.185,-0.36,-1.869,0.17,1.853,147.1
-0.111,-0.141,-0.35,-1.871,0.163,1.874,147.1
-0.06,-0.161,-0.343,-1.875,0.157,1.893,147.1
-0.091,-0.121,-0.366,-1.878,0.15,1.911,143.7
-0.069,-0.139,-0.359,-1.881,0.143,1.929,143.7
-0.052,-0.152,-0.318,-1.883,0.137,1.948,143.7
-0.036,-0.15,-0.368,-1.886,0.133,1.967,143.7
-0.067,-0.161,-0.345,-1.888,0.128,1.987,143.7
-0.037,-0.155,-0.334,-1.889,0.124,2.008,143.7
-0.047,-0.164,-0.354,-1.89,0.121,2.028,143.7
-0.022,-0.21,-0.337,-1.891,0.117,2.047,143.7
-0.053,-0.173,-0.367,-1.891,0.112,2.064,143.7
-0.052,-0.129,-0.302,-1.892,0.105,2.081,143.7
-0.048,-0.139,-0.355,-1.892,0.1,2.099,128.7
0.008,-0.17,-0.387,-1.892,0.097,2.118,128.7
-0.03,-0.177,-0.482,-1.889,0.095,2.14,128.7
-0.052,-0.159,-0.48,-1.886,0.093,2.159,128.7
-0.079,-0.175,-0.256,-1.887,0.087,2.178,128.7
-0.013,-0.196,-0.278,-1.894,0.083,2.195,128.7
0.008,-0.21,-0.188,-1.896,0.076,2.213,128.7
-0.028,-0.16,-0.222,-1.895,0.071,2.23,128.7
-0.036,-0.154,-0.259,-1.893,0.067,2.248,128.7
-0.047,-0.204,-0.23,-1.894,0.061,2.266,128.7
-0.06,-0.164,-0.2,-1.896,0.055,2.282,118.5
-0.064,-0.148,-0.21,-1.896,0.048,2.298,118.5
0.007,-0.225,-0.223,-1.896,0.043,2.314,118.5
-0.082,-0.182,-0.218,-1.895,0.037,2.329,118.5
-0.036,-0.187,-0.227,-1.895,0.033,2.346,118.5
0.023,-0.178,-0.17,-1.817,0.072,2.357,118.5
-0.062,-0.033,-0.039,-1.716,0.186,2.366,118.5
-0.017,-0.036,0.004,-1.711,0.205,2.382,118.5
0.036,-0.033,-0.029,-1.71,0.22,2.399,118.5
-0.02,0.02,-0.057,-1.701,0.219,2.414,118.5
-0.082,0.011,-0.034,-1.698,0.219,2.428,108.6
-0.062,-0.048,-0.009,-1.702,0.218,2.444,108.6
-0.084,-0.001,-0.014,-1.708,0.221,2.461,108.6
0.029,-0.06,-0.031,-1.7,0.219,2.477,108.6
0.028,-0.071,-0.047,-1.703,0.222,2.497,108.6
0.04,-0.096,-0.101,-1.704,0.22,2.516,108.6
0.07,-0.081,-0.06,-1.706,0.219,2.535,108.6
-0.012,-0.019,-0.123,-1.702,0.218,2.553,108.6
0.029,-0.033,-0.166,-1.696,0.217,2.57,108.6
-0.049,0.0,-0.202,-1.694,0.216,2.587,108.6
-0.086,-0.019,-0.152,-1.678,0.219,2.599,99.5
-0.05,-0.019,-0.119,-1.672,0.216,2.611,99.5
-0.075,0.011,-0.129,-1.661,0.216,2.623,99.5
-0.03,0.016,-0.118,-1.65,0.215,2.636,99.5
-0.015,-0.025,-0.103,-1.64,0.217,2.65,99.5
-0.063,-0.051,-0.113,-1.635,0.222,2.665,99.5
-0.082,-0.06,-0.098,-1.636,0.227,2.681,99.5
-0.082,-0.019,-0.085,-1.637,0.222,2.697,99.5
0.021,-0.007,-0.077,-1.635,0.219,2.712,99.5
-0.017,-0.012,-0.075,-1.627,0.221,2.727,71.1
0.004,-0.038,-0.09,-1.623,0.221,2.743,71.1
-0.043,-0.066,-0.07,-1.619,0.223,2.759,71.1
-0.057,-0.059,-0.061,-1.617,0.227,2.777,71.1
-0.055,-0.026,-0.096,-1.614,0.231,2.794,71.1
-0.036,-0.052,-0.079,-1.608,0.232,2.812,71.1
-0.053,-0.039,-0.093,-1.602,0.234,2.829,71.1
-0.059,-0.041,-0.074,-1.602,0.235,2.846,71.1
-0.07,-0.048,-0.087,-1.602,0.236,2.864,71.1
-0.05,-0.033,-0.064,-1.602,0.235,2.881,71.1
-0.029,-0.011,-0.063,-1.6,0.235,2.898,71.1
-0.012,-0.009,-0.045,-1.597,0.235,2.915,69.7
-0.006,0.003,-0.069,-1.595,0.233,2.931,69.7
0.01,-0.005,-0.06,-1.593,0.234,2.946,69.7
-0.046,0.018,-0.085,-1.591,0.236,2.962,69.7
-0.002,-0.013,-0.065,-1.589,0.239,2.977,69.7
-0.078,-0.001,-0.068,-1.59,0.243,2.993,69.7
-0.049,0.001,-0.064,-1.59,0.246,3.01,69.7
-0.028,0.002,-0.064,-1.589,0.244,3.025,69.7
-0.027,0.013,-0.06,-1.586,0.241,3.04,69.7
-0.027,-0.003,-0.072,-1.585,0.239,3.056,69.7
-0.066,-0.002,-0.087,-1.582,0.237,3.072,69.7
-0.082,-0.024,-0.052,-1.582,0.236,3.088,69.7
-0.024,-0.026,-0.031,-1.586,0.238,3.105,69.7
-0.051,-0.0,-0.06,-1.587,0.243,3.122,69.7
-0.032,0.004,-0.047,-1.588,0.242,0.625,69.7
0.001,-0.067,-0.03,-1.591,0.245,-3.125,69.7
-0.087,-0.0,-0.063,-1.594,0.25,-3.106,69.7
-0.106,-0.006,-0.02,-1.598,0.252,-3.087,69.7
-0.032,-0.032,-0.04,-1.601,0.255,-3.068,69.7
-0.052,0.002,-0.038,-1.603,0.254,-3.05,61.4
-0.05,-0.004,-0.036,-1.607,0.251,-3.031,61.4
-0.021,0.006,0.016,-1.614,0.249,-3.013,61.4
-0.125,0.084,0.015,-1.619,0.242,-2.997,61.4
-0.076,0.079,0.012,-1.627,0.238,-2.983,61.4
-0.045,0.016,0.034,-1.634,0.237,-2.966,61.4
0.046,-0.001,0.065,-1.638,0.236,-2.951,61.4
-0.058,0.048,-0.016,-1.637,0.236,-2.936,61.4
0.003,-0.016,-0.001,-1.639,0.235,-2.92,61.4
-0.108,0.052,-0.044,-1.644,0.236,-2.907,61.4
-0.049,0.018,-0.017,-1.646,0.231,-2.891,62.6
-0.115,0.046,-0.047,-1.648,0.229,-2.875,62.6
-0.099,0.032,-0.049,-1.648,0.229,-2.86,62.6
-0.053,-0.018,-0.025,-1.65,0.234,-2.843,62.6
-0.043,-0.023,-0.037,-1.651,0.234,-2.827,62.6
-0.056,0.026,-0.073,-1.646,0.227,-2.796,62.6
-0.016,0.005,-0.089,-1.642,0.222,-2.781,62.6
0.005,-0.05,-0.056,-1.637,0.22,-2.765,62.6
-0.012,-0.016,-0.174,-1.634,0.217,-2.75,62.6
-0.008,-0.058,-0.155,-1.635,0.219,-2.732,62.9
-0.198,0.042,-0.111,-1.641,0.22,-2.713,62.9
-0.1,-0.071,-0.072,-1.645,0.219,-2.697,62.9
0.031,-0.11,-0.101,-1.641,0.217,-2.682,62.9
-0.022,-0.022,-0.137,-1.63,0.217,-2.666,62.9
-0.034,-0.071,-0.131,-1.621,0.218,-2.65,62.9
-0.078,-0.013,-0.061,-1.619,0.22,-2.633,62.9
-0.035,-0.08,-0.061,-1.619,0.216,-2.615,62.9
-0.048,-0.026,-0.165,-1.621,0.21,-2.598,62.9
-0.117,-0.019,-0.101,-1.628,0.207,-2.579,62.9
-0.054,-0.07,-0.091,-1.631,0.216,-2.563,68.2
-0.103,-0.015,-0.125,-1.629,0.224,-2.546,68.2
-0.011,-0.031,-0.081,-1.623,0.225,-2.53,68.2
0.014,-0.021,-0.089,-1.618,0.227,-2.513,68.2
-0.034,0.01,-0.082,-1.614,0.229,-2.497,68.2
-0.027,0.018,-0.099,-1.614,0.23,-2.481,68.2
-0.061,0.066,-0.036,-1.613,0.228,-2.466,68.2
-0.006,0.032,-0.0,-1.616,0.227,-2.451,68.2
-0.003,0.026,-0.008,-1.618,0.225,-2.437,68.2
-0.021,0.078,0.025,-1.62,0.215,-2.425,68.2
-0.044,0.118,0.051,-1.627,0.201,-2.414,68.2
-0.031,0.111,0.039,-1.633,0.188,-2.404,68.2
-0.024,0.103,0.017,-1.637,0.181,-2.395,68.2
0.003,0.119,0.032,-1.637,0.17,-2.387,68.2
0.087,0.04,0.065,-1.637,0.165,-2.379,68.2
0.042,0.113,-0.04,-1.636,0.158,-2.371,68.2
-0.095,0.103,-0.007,-1.64,0.157,-2.364,68.2
-0.024,0.101,0.056,-1.648,0.154,-2.357,68.2
0.071,0.046,0.095,-1.658,0.15,-2.349,68.2
0.023,0.098,-0.088,-1.653,0.139,-2.343,68.2
-0.038,0.14,-0.06,-1.656,0.136,-2.34,68.2
-0.106,0.129,0.052,-1.665,0.138,-2.335,73.1
-0.09,0.108,0.02,-1.666,0.14,-2.33,73.1
0.02,0.106,-0.021,-1.666,0.134,-2.325,73.1
0.054,0.115,0.016,-1.665,0.127,-2.322,73.1
0.085,0.061,0.011,-1.665,0.125,-2.317,73.1
0.087,0.107,-0.006,-1.662,0.125,-2.312,73.1
-0.086,-0.031,-0.049,-1.662,0.127,-2.308,73.1
